test_name,tail,dependent_variable,independent_variable,independent_variable_levels,subset_factors,subset_levels,sample_size_1,sample_size_2,degrees_freedom,mean_1,mean_2,standard_error_1,standard_error_2,t_stats,r,beta,p_value,cohens_d,p_value_threshold,conf_interval_95_1,conf_interval_95_2
paired_ttest,two_sided,dist_CCM_avg,area,"OFC,dlPFC","model_config,fit_phase","5,irrational",2000,2000,1999,2.77591987864001,3.08314533943493,0.0139373372566718,0.0123802362953737,-66.3118023817724,NaN,NaN,0,-1.48277697836176,0.005,-0.316311560510347,-0.298139361079492
paired_ttest,two_sided,dist_CCM_avg,area,"OFC,ACC","model_config,fit_phase","5,irrational",2000,2000,1999,2.77591987864001,3.26398746656083,0.0139373372566718,0.0180613331392847,-25.3847948759289,NaN,NaN,1.8616606972398e-123,-0.567621269374654,0.005,-0.525774193306778,-0.450360982534863
paired_ttest,two_sided,dist_CCM_avg,area,"dlPFC,ACC","model_config,fit_phase","5,irrational",2000,2000,1999,3.08314533943493,3.26398746656083,0.0123802362953737,0.0180613331392847,-10.9929350646892,NaN,NaN,2.4632525270709e-27,-0.245809500768861,0.005,-0.213104556800287,-0.148579697451515
paired_ttest,two_sided,dist_RDM_avg_OFC,fit_phase,"initial,rational","model_config","6",1000,1000,999,0.493687588954935,0.65412133125134,0.00373147610189484,0.00231980865828668,-36.0398528092865,NaN,NaN,6.70499363331516e-183,-1.13968021414563,0.005,-0.169169232586528,-0.15169825200628
paired_ttest,two_sided,dist_CCM_avg_OFC,fit_phase,"initial,rational","model_config","6",1000,1000,999,3.06338851224417,3.9811221968881,0.0253769280272848,0.0367469769133433,-21.6555763015367,NaN,NaN,1.43726195549655e-85,-0.684809451564213,0.005,-1.00089502999809,-0.834572339289772
paired_ttest,two_sided,dist_CCM_avg_OFC,fit_phase,"rational,irrational","model_config","6",2000,2000,1999,3.9811221968881,2.80575101053181,0.0259775364917432,0.0153774434434686,38.734925539563,NaN,NaN,2.37995665254508e-245,0.866139266098557,0.005,1.11586207825188,1.23488029446071
paired_ttest,two_sided,dist_CCM_same_OFC,fit_phase,"rational,irrational","model_config","6",2000,2000,1999,3.9811221968881,2.81321028394794,0.0259775364917432,0.015683383381788,38.173979587932,NaN,NaN,5.81993028060144e-240,0.853596133303054,0.005,1.10791156371221,1.22791226216812
paired_ttest,two_sided,dist_CCM_other_OFC,fit_phase,"rational,irrational","model_config","6",2000,2000,1999,3.9811221968881,2.79829173711567,0.0259775364917432,0.0169026084910238,38.0919176883542,NaN,NaN,3.56607116893175e-239,0.851761173444867,0.005,1.12193277394358,1.24372814560127
paired_ttest,two_sided,dist_RDM_avg,area,"OFC,dlPFC","model_config,fit_phase","6,irrational",2000,2000,1999,0.65412133125134,0.364217018112472,0.00163994208874967,0.0013421685368633,190.099667297873,NaN,NaN,0,4.25075778578137,0.005,0.286913533283715,0.292895092994022
paired_ttest,two_sided,dist_RDM_avg,area,"OFC,ACC","model_config,fit_phase","6,irrational",2000,2000,1999,0.65412133125134,0.604330457032634,0.00163994208874967,0.00168932536107689,121.312199786133,NaN,NaN,0,2.71262325221829,0.005,0.0489859473947118,0.0505958010426994
paired_ttest,two_sided,dist_RDM_avg,area,"dlPFC,ACC","model_config,fit_phase","6,irrational",2000,2000,1999,0.364217018112472,0.604330457032634,0.0013421685368633,0.00168932536107689,-172.53661014943,NaN,NaN,0,-3.85803588901505,0.005,-0.24284270786391,-0.237384169976415
