test_name,tail,dependent_variable,independent_variable,independent_variable_levels,subset_factors,subset_levels,sample_size_1,sample_size_2,degrees_freedom,mean_1,mean_2,standard_error_1,standard_error_2,t_stats,r,beta,p_value,p_value_threshold,conf_interval_95_1,conf_interval_95_2
paired_ttest,two_sided,std_order_step_2,fit_phase,"rational,irrational","model_config","1",2000,2000,1999,0.00106293627764883,0.627901324925452,1.89671033103196e-05,0.00437975343679042,-143.097437474125,NaN,NaN,0,0.005,-0.635429213318135,-0.61824756397747
paired_ttest,two_sided,std_order_step_3,fit_phase,"rational,irrational","model_config","1",2000,2000,1999,0.00100245780083664,0.341845278250027,1.19951262271219e-05,0.00163239408789571,-208.774608716065,NaN,NaN,0,0.005,-0.344044571780397,-0.337641069117983
paired_ttest,two_sided,std_order_step_4,fit_phase,"rational,irrational","model_config","1",2000,2000,1999,0.00328349457408519,1.57200131805929,4.39641513124511e-05,0.00369553358988352,-424.392897180789,NaN,NaN,0,0.005,-1.57596698624879,-1.56146866072161
paired_ttest,two_sided,std_order,decision_step,"2,3","model_config,fit_phase","1,irrational",2000,2000,1999,0.627901324925452,0.341845278250027,0.00437975343679042,0.00163239408789571,66.1369325840362,NaN,NaN,0,0.005,0.277573657180372,0.294538436170478
paired_ttest,two_sided,std_order,decision_step,"2,4","model_config,fit_phase","1,irrational",2000,2000,1999,0.627901324925452,1.57200131805929,0.00437975343679042,0.00369553358988352,-171.677472083845,NaN,NaN,0,0.005,-0.954884885407956,-0.933315100859717
paired_ttest,two_sided,std_order,decision_step,"3,4","model_config,fit_phase","1,irrational",2000,2000,1999,0.341845278250027,1.57200131805929,0.00163239408789571,0.00369553358988352,-353.780342621536,NaN,NaN,0,0.005,-1.2369753058166,-1.22333677380192
paired_ttest,two_sided,std_order_step_2,trial_type,"option,attribute","model_config,fit_phase","1,irrational",2000,2000,1999,0.471852210854383,0.78395043899652,0.00422878318100208,0.00575119610329221,-62.1853164788257,NaN,NaN,0,0.005,-0.321940935681659,-0.302255520602616
paired_ttest,two_sided,std_order_step_3,trial_type,"option,attribute","model_config,fit_phase","1,irrational",2000,2000,1999,0.256280778563145,0.427409777936908,0.00176952798299336,0.00235509571733782,-66.1298375897049,NaN,NaN,0,0.005,-0.176204013805773,-0.166053984941753
paired_ttest,two_sided,std_order_step_4,trial_type,"option,attribute","model_config,fit_phase","1,irrational",2000,2000,1999,1.57974987481561,1.56425276130296,0.00406110399247025,0.0051303664963701,2.78342759325896,NaN,NaN,0.00542938685059322,0.005,0.00457813496710293,0.0264160920581962
paired_ttest,two_sided,value_function_attended_gradient_diff,fit_phase,"rational,irrational","model_config","1",2000,2000,1999,-0.609044935539523,1.57200131805929,0.00275659767630583,0.00369553358988352,-477.050030396168,NaN,NaN,0,0.005,-2.19001252901054,-2.17207997818709
paired_ttest,two_sided,std_order_step_2,fit_phase,"rational,irrational","model_config","2",2000,2000,1999,0.000958838834200397,0.752281093414638,1.95380612498725e-05,0.00348117050415026,-215.872024708135,NaN,NaN,0,0.005,-0.758147857428089,-0.744496651732786
paired_ttest,two_sided,std_order_step_3,fit_phase,"rational,irrational","model_config","2",2000,2000,1999,0.00119187872393344,0.286461129239126,2.23405196969982e-05,0.00131922467257486,-216.204839838281,NaN,NaN,0,0.005,-0.287856871570287,-0.282681629460098
paired_ttest,two_sided,std_order_step_4,fit_phase,"rational,irrational","model_config","2",2000,2000,1999,0.00395523416417112,1.43044663169667,6.27160760928767e-05,0.00311041988523314,-458.893865800182,NaN,NaN,0,0.005,-1.43258772140742,-1.42039507365758
paired_ttest,two_sided,std_order,decision_step,"2,3","model_config,fit_phase","2,irrational",2000,2000,1999,0.752281093414638,0.286461129239126,0.00348117050415026,0.00131922467257486,144.171099958821,NaN,NaN,0,0.005,0.459483441220859,0.472156487130165
paired_ttest,two_sided,std_order,decision_step,"2,4","model_config,fit_phase","2,irrational",2000,2000,1999,0.752281093414638,1.43044663169667,0.00348117050415026,0.00311041988523314,-167.43184966232,NaN,NaN,0,0.005,-0.686108981009297,-0.670222095554769
paired_ttest,two_sided,std_order,decision_step,"3,4","model_config,fit_phase","2,irrational",2000,2000,1999,0.286461129239126,1.43044663169667,0.00131922467257486,0.00311041988523314,-386.073098299686,NaN,NaN,0,0.005,-1.14979665273629,-1.1381743521788
paired_ttest,two_sided,std_order_step_2,trial_type,"option,attribute","model_config,fit_phase","2,irrational",2000,2000,1999,0.614774593494663,0.889787593334613,0.00292335402240113,0.00497206678331069,-64.7121631948764,NaN,NaN,0,0.005,-0.283347478376501,-0.266678521303399
paired_ttest,two_sided,std_order_step_3,trial_type,"option,attribute","model_config,fit_phase","2,irrational",2000,2000,1999,0.217300304626085,0.355621953852167,0.00156948623002234,0.00195361704480691,-58.4599264836821,NaN,NaN,0,0.005,-0.142961916758675,-0.133681381693487
paired_ttest,two_sided,std_order_step_4,trial_type,"option,attribute","model_config,fit_phase","2,irrational",2000,2000,1999,1.43691334354104,1.4239799198523,0.00331009513416298,0.00454343593483256,2.61293378064876,NaN,NaN,0.00904415789177824,0.005,0.00322617338538716,0.0226406739920821
paired_ttest,two_sided,value_function_attended_gradient_diff,fit_phase,"rational,irrational","model_config","2",2000,2000,1999,-0.714207189844637,1.43044663169667,0.00195356389715802,0.00311041988523314,-570.742396161598,NaN,NaN,0,0.005,-2.15202315473992,-2.13728448834269
paired_ttest,two_sided,std_order_step_2,fit_phase,"rational,irrational","model_config","3",2000,2000,1999,0.00841705744356017,0.69385241473477,6.31982846446065e-05,0.00670609817750779,-102.224918130964,NaN,NaN,0,0.005,-0.698585209098033,-0.672285505484387
paired_ttest,two_sided,std_order_step_3,fit_phase,"rational,irrational","model_config","3",2000,2000,1999,0.0143582033596685,0.611444265900721,0.000104639056149365,0.00541014332017862,-110.38830206872,NaN,NaN,0,0.005,-0.607693854830379,-0.586478270251725
paired_ttest,two_sided,std_order_step_4,fit_phase,"rational,irrational","model_config","3",2000,2000,1999,0.0292294426746983,1.51562745714991,0.000205086626340689,0.00719272591893232,-206.528853433016,NaN,NaN,0,0.005,-1.50051251483955,-1.47228351411087
paired_ttest,two_sided,std_order,decision_step,"2,3","model_config,fit_phase","3,irrational",2000,2000,1999,0.69385241473477,0.611444265900721,0.00670609817750779,0.00541014332017862,12.5226389875081,NaN,NaN,1.08460105684259e-34,0.005,0.0695023341506796,0.0953139635174195
paired_ttest,two_sided,std_order,decision_step,"2,4","model_config,fit_phase","3,irrational",2000,2000,1999,0.69385241473477,1.51562745714991,0.00670609817750779,0.00719272591893232,-104.627536847389,NaN,NaN,0,0.005,-0.83717849489098,-0.806371589939296
paired_ttest,two_sided,std_order,decision_step,"3,4","model_config,fit_phase","3,irrational",2000,2000,1999,0.611444265900721,1.51562745714991,0.00541014332017862,0.00719272591893232,-160.528591948927,NaN,NaN,0,0.005,-0.915229448667161,-0.893136933831214
paired_ttest,two_sided,std_order_step_2,trial_type,"option,attribute","model_config,fit_phase","3,irrational",2000,2000,1999,0.811968477710036,0.634794383247137,0.00838459995126358,0.00760579210471736,20.2403922041847,NaN,NaN,5.13384839556634e-83,0.005,0.160007172820861,0.194341016104936
paired_ttest,two_sided,std_order_step_3,trial_type,"option,attribute","model_config,fit_phase","3,irrational",2000,2000,1999,0.660379987196474,0.586976405252844,0.00563509055282204,0.00588755559700455,16.4514743936983,NaN,NaN,3.91696130365381e-57,0.005,0.0646532696294046,0.0821538942578573
paired_ttest,two_sided,std_order_step_4,trial_type,"option,attribute","model_config,fit_phase","3,irrational",2000,2000,1999,1.23510872316903,1.79614619113078,0.00576764291683721,0.0107605788819771,-58.757752021628,NaN,NaN,0,0.005,-0.57976315758066,-0.542311778342834
